id,pubtime,title,des,content,img,url,time,address,type,gname,nwound,nkill,total
241,2017-12-03 00:51,土耳其62人涉嫌与ISIS有染被捕,"据《自由报》消息，土耳其62人涉嫌与""伊斯兰国""有染被捕。","据《自由报》消息，土耳其62人涉嫌与""伊斯兰国""有染被捕。",http://sputniknews.cn/images/102374/69/1023746965.jpg;http://sputniknews.cn/images/102032/49/1020324941.jpg,http://sputniknews.cn/politics/201712031024194356/,,,None,unknown,0,0,"dead:0, hurt:0"
242,2018-02-11 14:51,尼日利亚境内“博科圣地”释放十余名人质,俄罗斯卫星通讯社莫斯科2月11日电 尼日利亚总统穆罕默德·布哈里办公厅发布消息称，“博科圣地”恐怖组织武装分子，在结束与尼当局的谈判后，释放了13名在该国被绑架的人质。,俄罗斯卫星通讯社莫斯科2月11日电 尼日利亚总统穆罕默德·布哈里办公厅发布消息称，“博科圣地”恐怖组织武装分子，在结束与尼当局的谈判后，释放了13名在该国被绑架的人质。,http://sputniknews.cn/images/102086/54/1020865477.jpg;http://sputniknews.cn/images/102150/15/1021501541.jpg,http://sputniknews.cn/society/201802111024688374/,,,None,unknown,0,0,"dead:0, hurt:0"
243,2018-02-26 07:31,英国警方暂未考虑莱斯特爆炸恐袭可能,俄罗斯卫星通讯社伦敦2月26日电 英国警方表示，目前没有任何证据表明莱斯特市爆炸是恐怖袭击，并恳请人们不要炒作该话题。,俄罗斯卫星通讯社伦敦2月26日电 英国警方表示，目前没有任何证据表明莱斯特市爆炸是恐怖袭击，并恳请人们不要炒作该话题。,http://sputniknews.cn/images/102479/05/1024790573.jpg;http://sputniknews.cn/images/102268/72/1022687258.jpg,http://sputniknews.cn/society/201802261024790597/,,,None,unknown,0,0,"dead:0, hurt:0"
244,2017-11-24 23:27,媒体：埃及军方无人机已消灭15名参与西奈半岛清真寺恐袭的激进分子,据阿拉伯天空新闻电视台报道，埃及军方无人机在荒漠消灭15名参与西奈半岛清真寺恐袭的激进分子。,据阿拉伯天空新闻电视台报道，埃及军方无人机在荒漠消灭15名参与西奈半岛清真寺恐袭的激进分子。,http://sputniknews.cn/images/102412/97/1024129727.jpg;http://sputniknews.cn/images/102412/94/1024129407.jpg,http://sputniknews.cn/society/201711241024129637/,,,None,unknown,0,0,"dead:0, hurt:0"
245,2017-10-20 19:01,俄外长：打击化学恐怖主义需统一国际标准,俄罗斯卫星通讯社莫斯科10月20日电 俄罗斯外长拉夫罗夫表示，应该集体打击化学恐怖主义，为此需要统一的国际标准。,俄罗斯卫星通讯社莫斯科10月20日电 俄罗斯外长拉夫罗夫表示，应该集体打击化学恐怖主义，为此需要统一的国际标准。,http://sputniknews.cn/images/101837/44/1018374465.jpg;http://sputniknews.cn/images/102376/33/1023763374.jpg,http://sputniknews.cn/military/201710201023854261/,,,None,unknown,0,0,"dead:0, hurt:0"
246,2017-08-19 20:58,“达伊沙”中出现了威胁欧洲的新兵种,退役上校、军事杂志《DEF》专家和中东问题专家奥马尔·洛卡泰利对俄罗斯卫星通讯社称，“达伊沙”（恐怖组织，在俄罗斯被禁）有三种类型的雇佣兵：普通士兵、炸弹死士和所谓的“inghimasi（圣战士）”，也就是“敢死队”。洛卡泰利曾是阿根廷驻以色列武官。,退役上校、军事杂志《DEF》专家和中东问题专家奥马尔·洛卡泰利对俄罗斯卫星通讯社称，“达伊沙”（恐怖组织，在俄罗斯被禁）有三种类型的雇佣兵：普通士兵、炸弹死士和所谓的“inghimasi（圣战士）”，也就是“敢死队”。洛卡泰利曾是阿根廷驻以色列武官。,http://sputniknews.cn/images/102339/67/1023396746.jpg;http://sputniknews.cn/images/102011/54/1020115434.jpg,http://sputniknews.cn/politics/201708191023402044/,,,None,unknown,0,0,"dead:0, hurt:0"
247,2017-11-15 23:36,视频：叙利亚军队夺取达伊沙组织的新武器仓库（视频）,叙利亚军队将代尔祖尔街区从达伊沙组织手中解放出来，并在当地发现了大量有致命杀伤性武器的仓库。参加解放由恐怖分子控制的代尔祖尔地区的叙利亚军方对俄罗斯卫星通讯社通报了事件详情。,叙利亚军队将代尔祖尔街区从达伊沙组织手中解放出来，并在当地发现了大量有致命杀伤性武器的仓库。参加解放由恐怖分子控制的代尔祖尔地区的叙利亚军方对俄罗斯卫星通讯社通报了事件详情。,http://sputniknews.cn/images/102405/89/1024058997.jpg,http://sputniknews.cn/military/201711151024059525/,,,None,unknown,0,0,"dead:0, hurt:0"
248,2018-02-07 12:32,苏-25编队僚机飞行员讲述掩护菲利波夫少校过程,俄罗斯国防部机关报《红星报》发布消息称，在叙利亚上空被击落后与恐怖分子战斗至死的苏-25SM攻击机编队指挥官罗曼·菲利波夫少校的僚机飞行员表示，他曾在空中用火力支援指挥官，直到燃料和弹药耗尽。,俄罗斯国防部机关报《红星报》发布消息称，在叙利亚上空被击落后与恐怖分子战斗至死的苏-25SM攻击机编队指挥官罗曼·菲利波夫少校的僚机飞行员表示，他曾在空中用火力支援指挥官，直到燃料和弹药耗尽。,http://sputniknews.cn/images/102464/84/1024648459.jpg;http://sputniknews.cn/images/102464/97/1024649705.jpg,http://sputniknews.cn/military/201802071024654257/,,,None,unknown,0,0,"dead:0, hurt:0"
249,2017-07-11 20:18,顿涅茨克人民共和国：外国教官训练乌军使用恐怖手段作战,俄罗斯卫星通讯社顿涅茨克7月11日电 自行宣布成立的顿涅茨克人民共和国作战指挥部副司令爱德华∙巴苏林向记者表示，外国教官正在顿巴斯训练乌克兰强力人员使用恐怖主义手段作战。,俄罗斯卫星通讯社顿涅茨克7月11日电 自行宣布成立的顿涅茨克人民共和国作战指挥部副司令爱德华∙巴苏林向记者表示，外国教官正在顿巴斯训练乌克兰强力人员使用恐怖主义手段作战。,http://sputniknews.cn/images/102251/29/1022512969.jpg;http://sputniknews.cn/images/101595/28/1015952893.jpg,http://sputniknews.cn/military/201707111023084186/,,,None,unknown,0,0,"dead:0, hurt:0"
250,2017-09-28 17:48,俄国家委员会:苏联化武落入恐怖分子手中的可能已被排除,俄罗斯卫星通讯社莫斯科9月28日电 俄罗斯销毁化学武器国家委员会副主席、工业和贸易部副部长卡拉马诺夫在接受卫星通讯社采访时表示，苏联化学武器落入第三方、包括恐怖分子手中的可能已被排除，因为所有化武库存此前都已公布，且此后一直在禁止化学武器组织的长期管控之下。,俄罗斯卫星通讯社莫斯科9月28日电 俄罗斯销毁化学武器国家委员会副主席、工业和贸易部副部长卡拉马诺夫在接受卫星通讯社采访时表示，苏联化学武器落入第三方、包括恐怖分子手中的可能已被排除，因为所有化武库存此前都已公布，且此后一直在禁止化学武器组织的长期管控之下。,http://sputniknews.cn/images/102284/20/1022842002.jpg;http://sputniknews.cn/images/101837/44/1018374466.jpg,http://sputniknews.cn/society/201709281023696489/,,,None,unknown,0,0,"dead:0, hurt:0"
251,2017-10-09 15:00,叙境内袭击俄军警的武装分子拥有美欧产武器,俄罗斯卫星通讯社大马士革10月9日电 叙利亚政府军代表瓦利德∙哈利向记者表示，9月18日在叙境内袭击俄军警观察哨的恐怖组织“征服阵线”武装分子拥有美国、比利时和法国产的武器。,俄罗斯卫星通讯社大马士革10月9日电 叙利亚政府军代表瓦利德∙哈利向记者表示，9月18日在叙境内袭击俄军警观察哨的恐怖组织“征服阵线”武装分子拥有美国、比利时和法国产的武器。,http://sputniknews.cn/images/102374/05/1023740501.jpg;http://sputniknews.cn/images/102199/40/1021994083.jpg,http://sputniknews.cn/military/201710091023767387/,,,None,unknown,0,0,"dead:0, hurt:0"
252,2017-08-24 02:17,英国法院判处一名策划在航班上实施恐袭的男子18年监禁,俄罗斯卫星通讯社莫斯科8月23日电 据英国《每日电讯报》报道，当地法院判处一名策划在航班上实施恐怖袭击的男子18年监禁。,俄罗斯卫星通讯社莫斯科8月23日电 据英国《每日电讯报》报道，当地法院判处一名策划在航班上实施恐怖袭击的男子18年监禁。,http://sputniknews.cn/images/102260/85/1022608599.jpg;http://sputniknews.cn/images/101711/15/1017111548.jpg,http://sputniknews.cn/politics/201708241023432715/,,,None,unknown,0,0,"dead:0, hurt:0"
253,2018-02-16 17:34,土警方在安卡拉反美游行中使用催泪瓦斯,俄罗斯卫星通讯社安卡拉2月16日电 土耳其反对党“爱国党”青年分支领导人Aykut Diş向卫星通讯社表示，土耳其警方针对安卡拉反美游行的参与者使用催泪瓦斯，游行因美国国务卿蒂勒森访问而进行。,俄罗斯卫星通讯社安卡拉2月16日电 土耳其反对党“爱国党”青年分支领导人Aykut Diş向卫星通讯社表示，土耳其警方针对安卡拉反美游行的参与者使用催泪瓦斯，游行因美国国务卿蒂勒森访问而进行。,http://sputniknews.cn/images/102472/96/1024729658.jpg;http://sputniknews.cn/images/102472/93/1024729387.jpg,http://sputniknews.cn/military/201802161024730013/,,,None,unknown,0,0,"dead:0, hurt:0"
254,2017-12-16 14:44,"特朗普：签证抽签向美国输入了""最糟糕的"" 外来移民",据白宫消息，美国总统特朗普表示，必须废除签证抽签。这种做法导致“最糟糕的”外国公民进入美国。,据白宫消息，美国总统特朗普表示，必须废除签证抽签。这种做法导致“最糟糕的”外国公民进入美国。,http://sputniknews.cn/images/102169/84/1021698465.jpg;http://sputniknews.cn/images/102388/33/1023883351.jpg,http://sputniknews.cn/politics/201712161024297405/,,,None,unknown,0,0,"dead:0, hurt:0"
255,2017-11-25 13:21,埃及武装力量于西奈清真寺恐袭后摧毁武装分子车辆及弹药库,俄罗斯卫星通讯社莫斯科11月25日电 阿拉伯电视台（Al Arabiya）援引埃及武装力量发言人Tamer Rifai报道，该国空军在空袭中摧毁了数辆参与西奈北部一座清真寺恐袭的车辆，以及数个武装分子弹药库。。,俄罗斯卫星通讯社莫斯科11月25日电 阿拉伯电视台（Al Arabiya）援引埃及武装力量发言人Tamer Rifai报道，该国空军在空袭中摧毁了数辆参与西奈北部一座清真寺恐袭的车辆，以及数个武装分子弹药库。。,http://sputniknews.cn/images/102413/08/1024130809.jpg;http://sputniknews.cn/images/102413/01/1024130142.jpg,http://sputniknews.cn/politics/201711251024130790/,,,None,unknown,0,0,"dead:0, hurt:0"
256,2018-01-24 20:48,“伊斯兰国”宣布对阿富汗东部“救助儿童会”办公室遭袭事件负责,俄罗斯卫星通讯社莫斯科1月24日电 “伊斯兰国”恐怖组织武装分子宣布为国际慈善组织救助儿童会在阿富汗贾拉拉巴德的办公室遭到袭击事件负责。,俄罗斯卫星通讯社莫斯科1月24日电 “伊斯兰国”恐怖组织武装分子宣布为国际慈善组织救助儿童会在阿富汗贾拉拉巴德的办公室遭到袭击事件负责。,http://sputniknews.cn/images/102455/39/1024553919.jpg;http://sputniknews.cn/images/102455/31/1024553142.jpg,http://sputniknews.cn/military/201801241024553955/,,,None,unknown,0,0,"dead:0, hurt:0"
257,2017-06-14 18:53,叙空军对拉卡省西部“伊斯兰国”武装分子实施打击,俄罗斯卫星通讯社莫斯科6月14日电 阿拉伯叙利亚通讯社援引军方消息人士报道，叙利亚空军对该国拉卡省西部近郊的恐怖组织“伊斯兰国”武装分子实施了打击。,俄罗斯卫星通讯社莫斯科6月14日电 阿拉伯叙利亚通讯社援引军方消息人士报道，叙利亚空军对该国拉卡省西部近郊的恐怖组织“伊斯兰国”武装分子实施了打击。,http://sputniknews.cn/images/102214/72/1022147295.jpg;http://sputniknews.cn/images/102283/37/1022833764.jpg,http://sputniknews.cn/military/201706141022857771/,,,None,unknown,0,0,"dead:0, hurt:0"
258,2017-06-21 10:36,外媒：与IS有关的武装分子袭击菲律宾南部一学校,俄罗斯卫星通讯社莫斯科6月21日电 据路透社援引警方的话报道，与“伊斯兰国”恐怖组织有关的武装分子袭击了菲律宾南部一学校。,俄罗斯卫星通讯社莫斯科6月21日电 据路透社援引警方的话报道，与“伊斯兰国”恐怖组织有关的武装分子袭击了菲律宾南部一学校。,http://sputniknews.cn/images/101747/62/1017476222.jpg;http://sputniknews.cn/images/102268/19/1022681942.jpg,http://sputniknews.cn/society/201706211022908340/,,,None,unknown,0,0,"dead:0, hurt:0"
259,2018-01-12 10:52,乌克兰否认参与袭击俄驻叙基地,基辅政府否认乌方疑似参与袭击俄驻叙空军基地的消息。,基辅政府否认乌方疑似参与袭击俄驻叙空军基地的消息。,http://sputniknews.cn/images/102446/06/1024460696.jpg;http://sputniknews.cn/images/102444/55/1024445572.jpg,http://sputniknews.cn/military/201801121024464059/,,,None,unknown,0,0,"dead:0, hurt:0"
260,2017-08-19 18:55,媒体：摩洛哥在巴塞罗那恐袭后加强与西班牙飞地交界地区的安全措施,俄罗斯卫星通讯社莫斯科8月19日电 摩洛哥门户网站Le360援引地方媒体的消息报道，在西班牙发生恐怖袭击后，摩洛哥加强了包括该国北部与西班牙飞地交界地区附近的安全措施。,俄罗斯卫星通讯社莫斯科8月19日电 摩洛哥门户网站Le360援引地方媒体的消息报道，在西班牙发生恐怖袭击后，摩洛哥加强了包括该国北部与西班牙飞地交界地区附近的安全措施。,http://sputniknews.cn/images/101847/31/1018473188.jpg;http://sputniknews.cn/images/102339/01/1023390142.jpg,http://sputniknews.cn/politics/201708191023401370/,,,,unknown,0,0,"dead:0, hurt:0"
261,2017-11-23 17:57,卢甘斯克内务部：乌东部两共和国在卢甘斯克挫败基辅控制的犯罪小组,俄罗斯卫星通讯社卢甘斯克11月23日电 卢甘斯克人民共和国内务部部长科尔涅特在声明中称，该共和国与顿涅茨克人民共和国情报部门在卢甘斯克挫败受乌克兰军事情报部门控制的犯罪团伙。,俄罗斯卫星通讯社卢甘斯克11月23日电 卢甘斯克人民共和国内务部部长科尔涅特在声明中称，该共和国与顿涅茨克人民共和国情报部门在卢甘斯克挫败受乌克兰军事情报部门控制的犯罪团伙。,http://sputniknews.cn/images/101487/10/1014871091.jpg;http://sputniknews.cn/images/102157/77/1021577722.jpg,http://sputniknews.cn/politics/201711231024118358/,,,None,unknown,0,0,"dead:0, hurt:0"
262,2017-10-30 17:42,美国中情局会暗杀金正恩吗?,美国中情局幕后策划的政治谋杀，出现在许多记者调查中。例如，2009年出版的亚历山大·科伯恩《A Damned Murder Inc.》一书，或者70年代参议院的调查材料。,美国中情局幕后策划的政治谋杀，出现在许多记者调查中。例如，2009年出版的亚历山大·科伯恩《A Damned Murder Inc.》一书，或者70年代参议院的调查材料。,http://sputniknews.cn/images/102364/79/1023647919.jpg;http://sputniknews.cn/images/102175/15/1021751590.png,http://sputniknews.cn/opinion/201710301023922962/,,,None,unknown,0,0,"dead:0, hurt:0"
263,2017-09-20 17:50,媒体：澳大利亚警方称悉尼发生大型恐怖袭击不可避免,俄罗斯卫星通讯社莫斯科9月20日电 澳大利亚新南威尔斯州警长助理马克·默多克称在悉尼发生重大恐怖袭击不可避免。,俄罗斯卫星通讯社莫斯科9月20日电 澳大利亚新南威尔斯州警长助理马克·默多克称在悉尼发生重大恐怖袭击不可避免。,http://sputniknews.cn/images/101364/60/1013646030.jpg;http://sputniknews.cn/images/102218/49/1022184926.jpg,http://sputniknews.cn/society/201709201023639109/,,,,unknown,0,0,"dead:0, hurt:0"
264,2018-03-11 19:38,俄联邦安全局称在萨拉托夫州阻止了一起恐怖袭击,俄罗斯卫星通讯社莫斯科3月11日电 俄联邦安全局表示，该局在萨拉托夫州阻止了一起由隐秘的恐怖组织分部成员策划的恐怖袭击，已经进行了立案。,俄罗斯卫星通讯社莫斯科3月11日电 俄联邦安全局表示，该局在萨拉托夫州阻止了一起由隐秘的恐怖组织分部成员策划的恐怖袭击，已经进行了立案。,http://sputniknews.cn/images/102477/37/1024773759.jpg;http://sputniknews.cn/images/102485/66/1024856626.jpg,http://sputniknews.cn/russia/201803111024883412/,,,None,unknown,0,0,"dead:0, hurt:0"
265,2017-09-01 23:37,一名中亚人在法庭上承认策划9月1日在莫斯科实施恐袭,俄罗斯卫星通讯社莫斯科9月1日电 据卫星通讯社记者从莫斯科梅先斯基法院发回的报道，一名来自中亚的移民承认自己准备于9月1日在莫斯科实施恐袭。,俄罗斯卫星通讯社莫斯科9月1日电 据卫星通讯社记者从莫斯科梅先斯基法院发回的报道，一名来自中亚的移民承认自己准备于9月1日在莫斯科实施恐袭。,http://sputniknews.cn/images/102350/09/1023500904.jpg;http://sputniknews.cn/images/102130/87/1021308721.jpg,http://sputniknews.cn/russia/201709011023500854/,,,None,unknown,0,0,"dead:0, hurt:0"
266,2018-02-09 20:19,埃及军方空袭西奈半岛武装分子,俄罗斯卫星通讯社开罗2月9日电  埃及武装力量发言人发表声明表示，该国空军在西奈半岛北部和中部对武装分子掩蔽所实施空中打击。,俄罗斯卫星通讯社开罗2月9日电  埃及武装力量发言人发表声明表示，该国空军在西奈半岛北部和中部对武装分子掩蔽所实施空中打击。,http://sputniknews.cn/images/102187/20/1021872009.jpg;http://sputniknews.cn/images/102311/95/1023119587.jpg,http://sputniknews.cn/military/201802091024681243/,,,None,unknown,0,0,"dead:0, hurt:0"
267,2017-11-19 17:42,爱尔兰民族主义领袖亚当斯宣布辞职,俄罗斯卫星通讯社伦敦11月19日电 自1983年起连续34年担任爱尔兰民族主义者领导人的杰里·亚当斯宣布，计划辞去新芬党主席职务。,俄罗斯卫星通讯社伦敦11月19日电 自1983年起连续34年担任爱尔兰民族主义者领导人的杰里·亚当斯宣布，计划辞去新芬党主席职务。,http://sputniknews.cn/images/102408/23/1024082319.jpg;http://sputniknews.cn/images/102402/66/1024026688.jpg,http://sputniknews.cn/politics/201711191024082399/,,,None,unknown,0,0,"dead:0, hurt:0"
268,2018-03-05 20:49,普京：应使用进攻战术为积极打击恐怖主义,俄罗斯卫星通讯社莫斯科3月5日电 俄罗斯总统普京在俄联邦安全局局务会议上表示，应使用进攻战术为积极打击恐怖主义。,俄罗斯卫星通讯社莫斯科3月5日电 俄罗斯总统普京在俄联邦安全局局务会议上表示，应使用进攻战术为积极打击恐怖主义。,http://sputniknews.cn/images/101800/29/1018002957.jpg;http://sputniknews.cn/images/102472/32/1024723258.jpg,http://sputniknews.cn/russia/201803051024848089/,,,None,unknown,0,0,"dead:0, hurt:0"
269,2018-02-27 12:38,伦敦警察厅副厅长提请警惕英国右翼极端主义,伦敦警察厅副厅长马克•罗利（Mark Rowley）警告称，他认为，低估了英国右翼极端主义的危险。,伦敦警察厅副厅长马克•罗利（Mark Rowley）警告称，他认为，低估了英国右翼极端主义的危险。,http://sputniknews.cn/images/102181/59/1021815992.jpg;http://sputniknews.cn/images/102412/35/1024123505.jpg,http://sputniknews.cn/society/201802271024800127/,,,None,unknown,0,0,"dead:0, hurt:0"
270,2018-01-22 16:59,乌大使：喀布尔恐袭导致7名乌克兰公民死亡,俄罗斯卫星通讯社基辅1月22日电 乌克兰驻塔吉克斯坦和阿富汗大使尼基秋克证实，喀布尔宾馆遭遇恐怖袭击导致7名乌克兰公民死亡。,俄罗斯卫星通讯社基辅1月22日电 乌克兰驻塔吉克斯坦和阿富汗大使尼基秋克证实，喀布尔宾馆遭遇恐怖袭击导致7名乌克兰公民死亡。,http://sputniknews.cn/images/102453/24/1024532420.jpg;http://sputniknews.cn/images/102157/93/1021579362.jpg,http://sputniknews.cn/military/201801221024532450/,,,,unknown,0,0,"dead:0, hurt:0"
271,2017-06-10 23:56,索马里西北部的“圣战者青年运动”组织袭击造成60人死亡,据路透社援引军人代表消息，恐怖分子在索马里西北部的阿芙乌鲁尔（Af Urur）市进行了袭击，死亡人数达到了59人。,据路透社援引军人代表消息，恐怖分子在索马里西北部的阿芙乌鲁尔（Af Urur）市进行了袭击，死亡人数达到了59人。,http://sputniknews.cn/images/102062/46/1020624620.jpg;http://sputniknews.cn/images/102251/45/1022514552.jpg,http://sputniknews.cn/military/201706101022834202/,,,None,unknown,0,0,"dead:0, hurt:0"
272,2017-06-25 19:48,医生：3名儿童在纽卡斯尔市汽车冲入人群事件中受伤,俄罗斯卫星通讯社莫斯科6月25日电 英国纽卡斯尔急救中心发布消息称，汽车冲入人群事件导致6人受伤，包括3名儿童。,俄罗斯卫星通讯社莫斯科6月25日电 英国纽卡斯尔急救中心发布消息称，汽车冲入人群事件导致6人受伤，包括3名儿童。,http://sputniknews.cn/images/101956/92/1019569295.jpg;http://sputniknews.cn/images/102042/69/1020426908.jpg,http://sputniknews.cn/society/201706251022943631/,,,None,unknown,0,0,"dead:0, hurt:0"
273,2018-01-29 14:41,伊斯兰国对袭击阿喀布尔军事院校承担责任,俄罗斯卫星通讯社莫斯科1月29日电 据阿富汗1TV电视台报道，“伊斯兰国”恐怖组织对袭击喀布尔军事院校承担责任。,俄罗斯卫星通讯社莫斯科1月29日电 据阿富汗1TV电视台报道，“伊斯兰国”恐怖组织对袭击喀布尔军事院校承担责任。,http://sputniknews.cn/images/102458/23/1024582358.jpg;http://sputniknews.cn/images/102440/80/1024408004.jpg,http://sputniknews.cn/politics/201801291024582381/,,,None,unknown,0,0,"dead:0, hurt:0"
274,2017-12-01 15:25,媒体：袭击巴基斯坦大学校园的恐怖分子被全歼,俄罗斯卫星通讯社莫斯科12月1日电 Geo TV电视台援引军方消息称，袭击位于巴基斯坦开伯尔－普赫图赫瓦省白沙瓦市农业大学校园的三名恐怖分子已被消灭。,俄罗斯卫星通讯社莫斯科12月1日电 Geo TV电视台援引军方消息称，袭击位于巴基斯坦开伯尔－普赫图赫瓦省白沙瓦市农业大学校园的三名恐怖分子已被消灭。,http://sputniknews.cn/images/102418/03/1024180381.jpg;http://sputniknews.cn/images/102417/99/1024179995.jpg,http://sputniknews.cn/military/201712011024180419/,,,None,unknown,0,0,"dead:0, hurt:0"
275,2017-11-21 07:24,俄常驻联合国代表团：美在安理会否决俄有关其驻大马士革使馆受攻击的声明,俄罗斯卫星通讯社联合国11月21日电 俄罗斯常驻联合国代表团新闻秘书费奥多尔•斯特日诺夫斯基对卫星通讯社称，美国在联合国安理会否决了俄罗斯提出的有关该国驻大马士革使馆受攻击的声明。,俄罗斯卫星通讯社联合国11月21日电 俄罗斯常驻联合国代表团新闻秘书费奥多尔•斯特日诺夫斯基对卫星通讯社称，美国在联合国安理会否决了俄罗斯提出的有关该国驻大马士革使馆受攻击的声明。,http://sputniknews.cn/images/102402/99/1024029920.jpg;http://sputniknews.cn/images/102195/70/1021957053.jpg,http://sputniknews.cn/politics/201711211024094611/,,,None,unknown,0,0,"dead:0, hurt:0"
276,2017-12-17 23:04,媒体：巴基斯坦发生恐袭事件导致8人死亡,俄罗斯卫星通讯社莫斯科12月17日电 据Geo TV报道，巴基斯坦南部城市奎达（Quetta）发生爆炸事件，至少造成8人死亡，44人受伤。,俄罗斯卫星通讯社莫斯科12月17日电 据Geo TV报道，巴基斯坦南部城市奎达（Quetta）发生爆炸事件，至少造成8人死亡，44人受伤。,http://sputniknews.cn/images/102430/25/1024302589.jpg;http://sputniknews.cn/images/101611/57/1016115788.jpg,http://sputniknews.cn/military/201712171024302607/,,,None,unknown,0,0,"dead:0, hurt:0"
277,2018-03-10 23:53,叙利亚副外长：武装分子在东古塔欲假造化武攻击并栽赃大马士革,俄罗斯卫星通讯社大马士革3月10日电 叙利亚副外长米格达德3月10日向记者表示，武装分子在东古塔欲假造化武攻击并栽赃叙利亚政府军。,俄罗斯卫星通讯社大马士革3月10日电 叙利亚副外长米格达德3月10日向记者表示，武装分子在东古塔欲假造化武攻击并栽赃叙利亚政府军。,http://sputniknews.cn/images/102465/17/1024651790.jpg;http://sputniknews.cn/images/102470/70/1024707017.jpg,http://sputniknews.cn/military/201803101024880814/,,,None,unknown,0,0,"dead:0, hurt:0"
278,2017-07-05 19:57,媒体：俄中合作从大项目谈判转向具体协议,俄罗斯卫星通讯社北京7月5日电 俄罗斯媒体5日评论中国国家主席习近平访俄时表示，俄中已经改变了过去关注大型项目合作的谈判模式，转而开始关注具体的协议。,俄罗斯卫星通讯社北京7月5日电 俄罗斯媒体5日评论中国国家主席习近平访俄时表示，俄中已经改变了过去关注大型项目合作的谈判模式，转而开始关注具体的协议。,http://sputniknews.cn/images/102302/34/1023023407.jpg;http://sputniknews.cn/images/102302/21/1023022179.jpg,http://sputniknews.cn/politics/201707051023033918/,,,None,unknown,0,0,"dead:0, hurt:0"
279,2017-08-19 02:57,媒体：警方正在搜捕与西班牙恐袭有关的4名嫌疑人,俄罗斯卫星通讯社马德里8月18日电 西班牙《先锋报》（La Vanguardia）援引所掌握的调查文件报道，加泰罗尼亚执法机构正在搜捕4名可能与巴塞罗那和坎布里尔斯恐怖袭击有关的嫌疑人。他们的年龄在17到24岁之间。,俄罗斯卫星通讯社马德里8月18日电 西班牙《先锋报》（La Vanguardia）援引所掌握的调查文件报道，加泰罗尼亚执法机构正在搜捕4名可能与巴塞罗那和坎布里尔斯恐怖袭击有关的嫌疑人。他们的年龄在17到24岁之间。,http://sputniknews.cn/images/102339/00/1023390004.jpg;http://sputniknews.cn/images/102339/72/1023397275.jpg,http://sputniknews.cn/politics/201708191023400235/,,,None,unknown,0,0,"dead:0, hurt:0"
280,2017-07-04 12:15,俄外交部：声称叙政府使用毒气 是西方在表演“化学袭击秀”,俄罗斯外交部发言人玛利亚•扎哈罗娃称，武装分子声称叙利亚政府军似乎在大马士革东郊使用氯气，是西方开始对叙利亚证府开展信息战的又一证明，是“化学袭击秀”的一部分。,俄罗斯外交部发言人玛利亚•扎哈罗娃称，武装分子声称叙利亚政府军似乎在大马士革东郊使用氯气，是西方开始对叙利亚证府开展信息战的又一证明，是“化学袭击秀”的一部分。,http://sputniknews.cn/images/101846/03/1018460333.jpg;http://sputniknews.cn/images/101837/44/1018374466.jpg,http://sputniknews.cn/politics/201707041023016559/,,,None,unknown,0,0,"dead:0, hurt:0"
281,2017-12-25 13:00,媒体：纽约和新泽西恐袭被告在囚犯中进行恐怖主义宣传,俄罗斯卫星通讯社莫斯科12月25日电 CNN电视台援引检察院的消息报道称，被指控2016年9月在纽约和新泽西实施恐怖袭击的艾哈迈德•拉希米在囚犯中进行恐怖主义宣传。,俄罗斯卫星通讯社莫斯科12月25日电 CNN电视台援引检察院的消息报道称，被指控2016年9月在纽约和新泽西实施恐怖袭击的艾哈迈德•拉希米在囚犯中进行恐怖主义宣传。,http://sputniknews.cn/images/101920/64/1019206400.jpg;http://sputniknews.cn/images/102056/84/1020568401.jpg,http://sputniknews.cn/society/201712251024352320/,,,None,unknown,0,0,"dead:0, hurt:0"
282,2017-08-18 20:12,西班牙全国默哀一分钟悼念恐袭遇难者,俄罗斯卫星通讯社莫斯科8月18日电 西班牙全国默哀一分钟悼念巴塞罗那和坎布里尔斯恐袭遇难者。,俄罗斯卫星通讯社莫斯科8月18日电 西班牙全国默哀一分钟悼念巴塞罗那和坎布里尔斯恐袭遇难者。,http://sputniknews.cn/images/102339/48/1023394889.jpg;http://sputniknews.cn/images/102339/01/1023390142.jpg,http://sputniknews.cn/society/201708181023395958/,,,None,unknown,0,0,"dead:0, hurt:0"
283,2017-11-18 13:25,联合国将继续寻求叙化武联合调查机制任务延期问题共同立场,俄罗斯卫星通讯社联合国11月18日电 意大利常驻联合国代表、安理会本月主席塞巴斯蒂亚诺∙卡尔迪在闭门磋商后表示，近期安理会将继续工作，以便寻求在叙境内联合调查机制任务延期问题上的共同立场。,俄罗斯卫星通讯社联合国11月18日电 意大利常驻联合国代表、安理会本月主席塞巴斯蒂亚诺∙卡尔迪在闭门磋商后表示，近期安理会将继续工作，以便寻求在叙境内联合调查机制任务延期问题上的共同立场。,http://sputniknews.cn/images/102226/88/1022268894.jpg;http://sputniknews.cn/images/102343/02/1023430256.jpg,http://sputniknews.cn/russia/201711181024078054/,,,None,unknown,0,0,"dead:0, hurt:0"
